ID	Name	ID	Buy Vol	Buy Avg	Buy Max	Buy Min	Buy StdDev	Buy Median	Buy Percentile	Sell Vol	Sell Avg	Sell Max	Sell Min	Sell StdDev	Sell Median	Sell Percentile
23917	Wyvern	23917	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24483	Nidhoggur	24483	15.00	1,140,586,528.67	1,500,000,000.45	975,663,000.02	159,518,834.14	1,113,458,000.01	1,500,000,000.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24545	Capital Jump Bridge Array	24545	164.00	3,002,442.28	3,100,009.71	2,500,001.05	248,749.82	2,750,000.53	3,100,009.70	140.00	11,378,570.31	11,999,999.85	10,499,999.97	636,882.07	11,899,996.67	10,499,999.98
24547	Capital Clone Vat Bay	24547	456.00	3,870,424.80	4,062,208.19	3,500,000.00	154,758.81	4,062,054.93	4,062,208.17	157.00	12,871,597.80	12,896,999.01	12,500,000.00	123,350.04	12,894,998.75	12,500,000.00
24556	Capital Doomsday Weapon Mount	24556	32.00	4,632,283.66	14,200,000.00	4,001,101.97	4,947,833.37	4,001,102.87	14,100,000.00	8.00	296,624,999.75	349,999,999.00	250,000,000.00	35,569,473.90	295,500,000.00	250,000,000.00
24558	Capital Ship Maintenance Bay	24558	142.00	10,609,808.03	10,624,029.02	10,600,101.92	11,576.45	10,601,000.10	10,624,029.02	724.00	21,251,106.31	29,999,995.00	13,888,956.00	5,915,344.26	15,999,999.00	13,888,956.00
24560	Capital Corporate Hangar Bay	24560	265.00	3,934,000.44	4,500,000.75	3,000,100.00	496,045.51	4,500,000.67	4,500,000.75	834.00	11,458,264.99	20,000,000.00	9,499,984.69	2,678,651.06	9,499,987.18	9,499,986.92
24688	Rokh	24688	30.00	210,253,480.22	216,000,000.01	190,000,000.00	7,693,515.04	215,350,063.70	216,000,000.01	59.00	233,615,892.23	276,510,799.00	226,967,974.00	17,953,594.71	226,977,977.71	226,967,974.00
24690	Hyperion	24690	29.00	211,803,721.03	215,000,000.27	206,521,088.12	3,443,085.82	215,000,000.17	215,000,000.27	80.00	238,505,039.50	267,997,101.47	224,999,999.93	11,573,531.51	237,940,000.00	224,999,999.93
24692	Abaddon	24692	84.00	202,232,331.90	209,112,000.06	150,000,000.00	13,847,081.96	209,001,003.38	209,112,000.02	28.00	240,971,898.54	257,993,137.86	234,498,995.68	7,880,495.85	238,749,999.87	234,498,995.69
24694	Maelstrom	24694	26.00	188,678,445.14	190,006,000.06	165,000,001.00	7,014,270.11	190,006,000.00	190,006,000.06	268.00	218,047,104.55	348,999,999.98	196,899,999.81	33,436,964.46	207,999,699.98	196,899,999.86
24696	Harbinger	24696	80.00	52,629,394.54	56,000,010.35	35,050,000.37	6,158,236.68	54,478,818.68	56,000,010.35	145.00	60,263,573.82	70,515,998.94	57,999,990.46	3,849,633.05	60,885,328.47	57,999,990.49
24698	Drake	24698	234.00	48,648,810.63	52,000,001.34	30,000,000.00	6,730,623.94	50,812,000.00	52,000,001.34	545.00	59,772,399.03	72,000,000.00	53,999,986.84	3,847,505.54	60,498,000.08	53,999,988.44
24700	Myrmidon	24700	63.00	49,459,131.22	53,700,006.04	40,000,030.00	4,735,568.25	50,500,006.72	53,700,006.03	384.00	58,570,842.17	67,999,555.00	55,388,756.35	3,776,213.99	57,299,994.35	56,080,237.38
24702	Hurricane	24702	69.00	41,413,769.11	48,578,000.97	37,100,000.00	5,605,469.48	37,600,000.00	48,578,000.96	539.00	59,175,511.17	100,000,000.00	52,199,998.84	9,459,627.60	59,397,989.91	52,199,999.50
25240	Improved Blue Pill Booster Reaction	25240	132.00	3,002.30	3,004.00	3,000.00	1.38	3,002.02	3,004.00	115.00	2,827,711.46	6,500,000.00	96,999.00	1,771,952.23	2,440,000.00	96,999.67
25243	Standard Crash Booster Reaction	25243	100.00	5,000.00	5,000.00	5,000.00	0.00	5,000.00	5,000.00	136.00	3,222,873.05	8,999,998.27	500,000.00	2,040,254.20	849,999.97	827,903.55
25251	Standard Frentix Booster Reaction	25251	300.00	2.38	3.07	1.00	0.97	3.06	3.07	172.00	2,545,714.73	5,499,999.30	450,000.00	1,216,447.58	1,245,499.00	827,346.05
25268	Amber Cytoserocin	25268	143,650.00	57,429.15	59,123.97	50,177.09	2,917.17	57,984.84	59,123.97	98,391.00	86,020.62	93,002.03	74,999.48	7,560.50	93,002.00	77,143.27
25273	Golden Cytoserocin	25273	66,600.00	43,519.32	47,154.73	35,300.00	4,367.15	47,151.73	47,154.73	130,232.00	64,882.09	85,967.91	54,999.96	9,524.14	57,996.26	55,000.00
25274	Viridian Cytoserocin	25274	65,220.00	35,547.63	54,031.18	18,500.01	14,662.06	21,040.00	54,031.18	76,158.00	86,818.90	99,997.50	80,945.57	5,669.42	89,997.06	80,945.57
25275	Celadon Cytoserocin	25275	75,000.00	67,899.96	76,000.00	50,000.00	9,460.18	72,001.44	76,000.00	155,809.00	95,010.14	158,919.00	81,999.00	14,722.29	91,800.00	81,999.00
25276	Malachite Cytoserocin	25276	42,700.00	72,067.27	77,000.09	52,012.00	8,527.10	76,000.89	77,000.09	10,934.00	116,086.60	119,995.00	102,999.97	7,023.32	119,993.99	102,999.98
25277	Lime Cytoserocin	25277	27,500.00	63,604.97	66,201.39	55,002.13	4,884.71	66,150.46	66,201.39	11,970.00	89,413.85	94,998.00	82,999.99	4,742.06	93,000.00	82,999.99
25278	Vermillion Cytoserocin	25278	37,000.00	66,757.28	72,000.30	61,001.40	5,167.85	64,550.27	72,000.30	85,779.00	143,219.45	159,989.85	90,000.00	23,516.46	159,989.85	91,521.56
25279	Azure Cytoserocin	25279	20,510.00	14,161.86	44,099.99	4,499.88	14,609.65	4,499.88	44,099.99	31,718.00	62,947.47	84,996.69	54,899.99	8,606.91	54,999.96	54,899.99
25282	Strong Blue Pill Booster Reaction	25282	2.00	5,000,000.66	5,000,000.66	5,000,000.66	0.00	5,000,000.66	5,000,000.66	24.00	36,341,705.98	43,000,000.00	27,999,999.99	5,114,335.52	38,899,993.99	28,000,000.00
25284	Standard Drop Booster Reaction	25284	799.00	115,655.72	250,000.53	26,001.50	85,871.83	50,002.57	250,000.53	124.00	2,897,301.50	10,999,999.93	845,995.89	3,127,915.66	1,600,000.00	845,995.91
25285	Standard Exile Booster Reaction	25285	199.00	90,335.41	90,335.42	90,335.41	0.00	90,335.41	90,335.42	170.00	2,507,367.46	7,000,000.00	129,998.94	2,105,036.69	2,087,327.97	129,998.95
25286	Standard Mindflood Booster Reaction	25286	120.00	16,000.37	16,000.39	16,000.37	0.01	16,000.37	16,000.39	94.00	1,779,327.31	7,000,000.01	988,999.99	1,458,490.32	1,599,999.97	989,000.00
25287	Standard X-Instinct Booster Reaction	25287	410.00	66,030.48	66,031.18	66,002.51	13.51	66,031.17	66,031.18	106.00	2,606,021.41	7,750,001.57	756,889.87	2,024,012.84	998,983.36	756,889.90
25288	Standard Sooth Sayer Booster Reaction	25288	110.00	20,003.92	20,004.01	20,003.01	0.50	20,003.51	20,004.01	86.00	2,712,382.56	8,000,000.00	999,000.00	2,237,394.34	1,399,999.98	999,799.98
25289	Improved Crash Booster Reaction	25289	152.00	246,763.06	250,080.24	200,013.02	18,652.82	250,039.04	250,080.24	46.00	27,493,721.71	57,287,316.00	7,699,999.93	16,849,568.63	8,399,999.93	7,699,999.93
25290	Improved Drop Booster Reaction	25290	128.00	190,672.24	500,000.00	75,003.84	164,110.23	158,005.03	500,000.00	31.00	23,348,941.67	72,500,000.00	3,899,986.97	24,715,321.62	3,899,989.00	3,899,986.97
25291	Improved Exile Booster Reaction	25291	30.00	1,103,333.33	3,000,000.00	150,000.00	1,341,152.08	160,000.00	3,000,000.00	41.00	10,358,120.56	36,949,015.46	5,000,000.00	9,738,062.34	5,999,994.00	5,000,000.00
25292	Improved Mindflood Booster Reaction	25292	50.00	15,001.81	15,002.01	15,001.00	0.47	15,002.01	15,002.01	19.00	10,094,733.30	10,900,000.00	9,999,993.78	389,713.65	9,999,997.00	9,999,993.78
25293	Improved Frentix Booster Reaction	25293	95.00	1,750,345.40	1,750,346.04	1,750,341.00	2.08	1,750,346.04	1,750,346.04	37.00	11,212,443.05	19,998,898.74	7,999,986.97	4,570,223.26	11,008,998.96	7,999,986.98
25294	Improved X-Instinct Booster Reaction	25294	23.00	5,791,406.23	5,800,001.00	5,734,111.00	31,060.61	5,800,000.02	5,800,001.00	12.00	14,283,331.91	17,999,999.00	12,000,000.00	1,767,059.49	14,299,998.50	12,000,000.00
25295	Improved Sooth Sayer Booster Reaction	25295	20.00	1,750,000.51	2,500,001.00	1,000,000.02	750,000.49	1,750,000.51	2,500,001.00	41.00	9,560,852.52	28,499,995.01	5,300,999.97	6,268,349.16	5,700,000.00	5,300,999.97
25296	Strong Crash Booster Reaction	25296	10.00	26,400,099.15	32,000,200.02	5,000,000.66	11,431,920.99	31,000,095.02	32,000,200.02	5.00	90,981,734.40	92,454,336.00	90,000,000.00	1,227,168.00	91,227,168.00	90,000,000.00
25297	Strong Drop Booster Reaction	25297	15.00	1,001,011.01	1,001,011.66	1,001,010.68	0.49	1,001,010.68	1,001,011.66	26.00	35,222,945.53	189,999,998.70	20,000,000.00	57,255,049.20	20,000,000.00	20,000,000.00
25298	Strong Exile Booster Reaction	25298	10.00	43,384,347.74	45,323,746.66	26,000,999.33	8,363,573.12	45,311,873.34	45,323,746.66	14.00	156,785,713.95	220,000,000.00	119,999,999.66	34,577,496.92	138,000,000.00	119,999,999.66
25299	Strong Mindflood Booster Reaction	25299	1.00	5,932,256.66	5,932,256.66	5,932,256.66	0.00	5,932,256.66	5,932,256.66	3.00	416,666,666.69	450,000,000.00	399,999,999.99	23,570,226.03	400,000,000.07	399,999,999.99
25300	Strong Frentix Booster Reaction	25300	3.00	29,000,032.23	29,000,060.00	29,000,015.70	19.75	29,000,021.00	29,000,060.00	15.00	203,563,332.71	340,000,000.01	144,999,999.65	68,466,099.48	193,999,998.99	144,999,999.65
25301	Strong X-Instinct Booster Reaction	25301	5.00	56,001,422.43	70,000,029.01	7,000.66	30,307,869.92	35,003,513.95	70,000,029.01	2.00	1,100,000,000.00	2,000,000,000.00	200,000,000.00	900,000,000.00	1,100,000,000.00	200,000,000.00
25302	Strong Sooth Sayer Booster Reaction	25302	6.00	23,000,067.83	23,000,094.66	23,000,054.00	19.44	23,000,055.34	23,000,094.66	4.00	88,748,999.74	102,998,999.00	83,998,999.97	8,956,685.43	83,999,000.00	83,998,999.97
25588	Scorched Telemetry Processor	25588	2,807,000.00	761.24	1,170.55	456.01	261.55	650.03	1,170.55	6,712,173.00	4,552.35	6,800.00	1,530.55	1,338.64	3,400.00	2,443.90
25589	Malfunctioning Shield Emitter	25589	3,330,000.00	673.10	1,250.00	250.00	242.70	692.76	1,039.68	2,742,266.00	2,969.13	8,400.00	2,429.98	1,429.84	2,973.18	2,495.86
25590	Contaminated Nanite Compound	25590	571,056.00	4,980.13	6,504.14	3,500.04	1,101.30	4,565.80	6,504.14	391,696.00	8,719.66	16,931.01	7,086.99	2,384.20	7,500.00	7,137.63
25591	Contaminated Lorentz Fluid	25591	2,395,000.00	938.04	1,353.02	545.08	297.77	934.72	1,353.01	601,698.00	2,604.64	9,999.99	1,888.99	2,556.95	1,897.99	1,889.92
25592	Defective Current Pump	25592	2,088,000.00	445.27	550.01	182.03	111.64	502.51	550.00	1,061,752.00	24,936.99	90,001.00	625.00	18,466.65	738.90	637.22
25593	Smashed Trigger Unit	25593	2,235,000.00	480.87	600.00	210.00	156.55	535.24	600.00	1,316,094.00	2,867.26	4,999.85	818.00	1,176.18	999.99	824.18
25594	Tangled Power Conduit	25594	2,933,178.00	870.40	1,275.00	600.00	200.04	937.43	1,275.00	2,976,925.00	9,429.59	12,000.24	1,500.01	1,823.94	12,000.24	2,496.79
25595	Alloyed Tritanium Bar	25595	426,980.00	16,973.80	25,511.63	6,000.00	8,284.30	12,250.52	25,511.62	172,608.00	37,132.62	137,007.00	27,799.99	20,011.25	31,990.00	28,348.59
25596	Broken Drone Transceiver	25596	1,496,992.00	841.08	1,140.00	506.16	217.08	856.01	1,130.74	706,442.00	4,729.18	75,000.00	1,586.98	26,829.37	1,588.00	1,587.99
25597	Damaged Artificial Neural Network	25597	870,000.00	496.14	560.00	375.00	67.74	550.08	560.00	4,331,063.00	7,296.89	30,750.00	599.97	6,619.69	7,655.14	1,970.07
25598	Tripped Power Circuit	25598	598,011.00	17,441.27	21,003.14	15,445.20	2,542.45	15,876.63	21,003.14	843,878.00	26,494.20	40,790.00	23,996.88	3,203.07	25,278.93	24,043.51
25599	Charred Micro Circuit	25599	10,855,000.00	272.50	470.00	95.23	141.47	350.00	470.00	1,301,230.00	1,032.44	44,995.00	670.00	6,272.80	688.99	677.79
25600	Burned Logic Circuit	25600	915,038.00	41,389.15	47,016.92	30,000.00	5,288.87	46,500.04	47,016.92	626,609.00	70,373.72	160,001.00	49,799.97	17,317.64	67,100.63	53,896.42
25601	Fried Interface Circuit	25601	3,925,000.00	2,679.07	3,609.00	1,000.00	1,038.37	3,525.01	3,609.00	2,340,444.00	5,776.06	15,497.64	3,984.00	2,105.08	4,738.90	4,089.97
25602	Thruster Console	25602	1,640,000.00	898.75	1,250.00	600.00	192.59	856.02	1,250.00	869,544.00	6,982.07	11,245.99	1,349.00	3,449.76	7,598.99	1,922.92
25603	Melted Capacitor Console	25603	640,500.00	7,183.36	9,000.05	3,053.01	1,416.83	7,502.05	9,000.05	323,731.00	18,304.28	70,095.98	9,390.00	12,678.04	15,950.98	10,137.95
25604	Conductive Polymer	25604	3,630,000.00	740.95	1,255.00	270.01	256.64	750.01	1,139.55	7,413,812.00	7,284.45	16,256.12	1,354.00	4,186.65	4,997.96	1,923.92
25605	Armor Plates	25605	444,879.00	80,315.67	85,768.00	42,002.40	15,188.97	85,764.30	85,767.76	384,175.00	100,232.19	199,999.87	86,658.97	16,498.91	93,500.00	86,659.00
25606	Ward Console	25606	378,000.00	6,688.22	8,012.10	3,102.39	1,260.14	7,052.02	8,012.10	1,206,086.00	13,663.28	36,699.97	9,009.00	5,997.65	10,944.90	10,925.36
25607	Telemetry Processor	25607	263,700.00	70,180.50	77,506.49	25,000.09	19,881.52	77,145.18	77,506.49	24,627.00	369,652.47	477,304.47	77,506.50	93,280.82	477,304.47	99,745.86
25608	Intact Shield Emitter	25608	65,536.00	290,055.72	350,002.61	186,000.00	69,513.70	243,063.57	350,002.58	26,141.00	637,009.16	1,499,999.00	479,999.99	159,146.78	547,998.59	480,990.21
25609	Nanite Compound	25609	29,093.00	408,192.81	426,205.68	293,900.85	40,096.96	426,182.64	426,205.68	23,958.00	561,675.75	843,999.98	426,212.99	76,256.99	523,870.00	434,523.23
25610	Lorentz Fluid	25610	87,144.00	104,124.61	115,006.33	66,000.16	20,518.56	111,999.49	115,006.14	30,401.00	405,360.12	580,000.00	120,006.33	101,749.45	464,998.50	148,958.85
25611	Current Pump	25611	167,500.00	16,581.60	23,160.66	6,100.00	5,770.31	15,000.00	23,160.66	96,984.00	322,859.80	850,001.25	48,160.54	174,561.88	423,221.88	84,748.25
25612	Trigger Unit	25612	153,600.00	36,549.09	42,118.18	16,000.14	7,643.63	42,110.04	42,118.17	4,097.00	75,352.73	139,989.98	64,445.99	15,120.63	68,998.95	64,637.16
25613	Power Conduit	25613	262,771.00	175,658.29	206,447.03	52,200.02	44,677.84	165,710.00	206,447.01	16,339.00	245,108.45	800,000.00	216,000.00	175,372.34	225,000.00	216,450.73
25614	Single-crystal Superalloy I-beam	25614	43,996.00	383,691.16	470,330.39	345,250.08	47,665.95	350,210.06	470,330.37	43,600.00	1,047,495.47	1,800,000.01	509,999.95	199,841.27	747,897.81	514,071.65
25615	Drone Transceiver	25615	285,848.00	62,345.58	67,202.00	25,000.00	12,940.34	67,168.51	67,200.37	73,009.00	403,086.91	999,888.00	105,000.00	178,774.64	499,999.99	109,971.68
25616	Artificial Neural Network	25616	690,499.00	9,844.10	14,335.29	6,240.01	2,728.74	9,257.31	14,004.07	322,084.00	139,557.16	250,000.00	18,699.99	59,717.91	159,551.05	22,192.29
25617	Power Circuit	25617	65,784.00	679,445.73	768,015.00	79,020.53	202,717.14	732,000.00	768,014.52	28,254.00	1,140,642.87	2,599,997.43	785,000.00	266,931.92	1,164,979.49	799,695.24
25618	Micro Circuit	25618	1,605,839.00	16,546.39	36,002.11	6,021.02	10,815.26	12,750.01	35,194.33	362,828.00	109,764.75	207,478.00	41,986.90	44,069.46	118,000.00	44,858.26
25619	Logic Circuit	25619	106,883.00	655,650.89	700,062.01	300,000.03	130,386.57	679,128.37	700,061.83	49,819.00	803,439.38	1,799,999.29	707,548.99	117,934.77	782,496.99	707,548.99
25620	Interface Circuit	25620	92,961.00	156,346.70	167,047.00	75,000.00	18,964.55	152,027.03	167,047.00	74,987.00	287,777.60	889,999.85	169,947.00	127,974.92	222,998.83	180,391.12
25621	Impetus Console	25621	47,300.00	121,106.04	135,002.73	55,001.09	29,589.19	135,001.39	135,002.73	17,777.00	367,677.02	600,000.00	139,002.73	117,798.20	475,000.00	145,201.21
25622	Capacitor Console	25622	12,072.00	1,733,790.03	1,770,067.00	1,365,134.02	103,433.05	1,755,000.00	1,770,066.63	1,387.00	2,266,338.78	2,499,979.01	1,906,003.20	219,298.95	2,499,978.91	1,906,003.20
25623	Conductive Thermoplastic	25623	47,500.00	66,100.84	71,444.45	55,000.01	5,999.60	65,972.23	71,444.45	65,433.00	377,243.66	735,000.00	71,445.00	147,007.59	537,499.99	72,336.69
25624	Intact Armor Plates	25624	15,650.00	3,743,264.40	4,187,000.15	500,000.00	983,118.15	4,176,000.08	4,187,000.15	11,683.00	4,747,027.27	5,439,000.00	4,328,937.80	345,382.14	4,827,999.00	4,328,937.89
25625	Enhanced Ward Console	25625	22,160.00	3,897,931.35	4,187,001.01	3,300,020.00	287,490.96	4,004,221.05	4,187,001.00	5,114.00	4,414,483.15	5,450,000.00	4,314,299.94	230,906.86	4,396,810.89	4,314,299.95
25887	Datacore - Caldari Starship Engineering	25887	26,507.00	74,326.07	96,230.88	42,001.00	22,321.61	96,001.00	96,230.87	72,921.00	127,266.37	244,397.05	112,797.95	24,020.05	115,999.92	112,797.97
26840	Raven State Issue	26840	2.00	100.50	200.00	1.00	99.50	100.50	200.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26842	Tempest Tribal Issue	26842	1.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27939	Gallente Basic Outpost Factory Platform	27939	5.00	924,211.25	924,211.25	924,211.25	0.00	924,211.25	924,211.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27967	Gallente Outpost Factory Platform	27967	3.00	1,952,542.25	1,952,542.25	1,952,542.25	0.00	1,952,542.25	1,952,542.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27969	Gallente Advanced Outpost Factory Platform	27969	3.00	3,752,452.25	3,752,452.25	3,752,452.25	0.00	3,752,452.25	3,752,452.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27975	Gallente Outpost Plant Platform	27975	3.00	1,952,542.25	1,952,542.25	1,952,542.25	0.00	1,952,542.25	1,952,542.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27977	Gallente Advanced Outpost Plant Platform	27977	3.00	3,752,452.25	3,752,452.25	3,752,452.25	0.00	3,752,452.25	3,752,452.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27983	Gallente Basic Outpost Plant Platform	27983	10.00	975,254.25	975,254.25	975,254.25	0.00	975,254.25	975,254.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28005	Gallente Basic Outpost Laboratory Platform	28005	5.00	924,211.25	924,211.25	924,211.25	0.00	924,211.25	924,211.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28007	Gallente Outpost Laboratory Platform	28007	3.00	1,952,542.25	1,952,542.25	1,952,542.25	0.00	1,952,542.25	1,952,542.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28009	Gallente Advanced Outpost Laboratory Platform	28009	3.00	3,752,452.25	3,752,452.25	3,752,452.25	0.00	3,752,452.25	3,752,452.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28029	Gallente Basic Outpost Refinery Platform	28029	10.00	924,211.25	924,211.25	924,211.25	0.00	924,211.25	924,211.25	1.00	800,000,000.00	800,000,000.00	800,000,000.00	0.00	800,000,000.00	800,000,000.00
28031	Gallente Outpost Refinery Platform	28031	3.00	1,952,542.25	1,952,542.25	1,952,542.25	0.00	1,952,542.25	1,952,542.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28033	Gallente Advanced Outpost Refinery Platform	28033	3.00	3,752,452.25	3,752,452.25	3,752,452.25	0.00	3,752,452.25	3,752,452.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28053	Gallente Basic Outpost Office Platform	28053	5.00	924,211.25	924,211.25	924,211.25	0.00	924,211.25	924,211.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28055	Gallente Outpost Office Platform	28055	3.00	1,952,542.25	1,952,542.25	1,952,542.25	0.00	1,952,542.25	1,952,542.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28057	Gallente Advanced Outpost Office Platform	28057	3.00	3,752,452.25	3,752,452.25	3,752,452.25	0.00	3,752,452.25	3,752,452.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28236	Federation Navy Fleet Rear-Admiral Insignia	28236	260.00	4,938,461.54	5,000,000.00	1,000,000.00	1,885,618.08	5,000,000.00	5,000,000.00	5.00	5,679,179.99	5,799,900.00	5,498,999.97	150,225.35	5,799,450.00	5,498,999.97
28352	Rorqual	28352	8.00	1,144,254,758.76	2,000,002,001.14	2,500,000.00	800,306,669.90	1,200,000,000.00	2,000,002,001.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28361	Drone Synaptic Relay Wiring	28361	2,503,000.00	185.28	208.78	122.27	29.43	204.62	208.78	368,154.00	969.33	2,593.71	390.00	551.33	585.40	394.90
28362	Drone Capillary Fluid	28362	1,074,379.00	945.67	982.98	531.11	195.50	978.20	982.98	556,209.00	3,648.57	9,875.18	1,597.99	2,437.75	2,479.99	1,648.04
28363	Drone Cerebral Fragment	28363	80,950.00	65,385.23	79,008.36	35,000.00	10,654.69	60,000.00	79,008.36	138,468.00	143,166.46	170,000.00	86,997.94	28,365.37	159,849.00	87,200.66
28364	Drone Tactical Limb	28364	203,000.00	10,668.33	20,083.65	3,900.02	7,562.24	3,901.51	20,083.65	66,381.00	47,943.78	69,999.90	23,290.00	13,429.63	50,324.82	23,296.95
28365	Drone Epidermal Shielding Chunk	28365	1,560,000.00	742.66	803.01	250.01	229.06	802.26	803.01	80,539.00	3,872.48	8,199.29	1,648.00	1,496.78	1,848.93	1,648.00
28366	Drone Coronary Unit	28366	171,100.00	2,269.07	4,202.03	2,001.01	600.37	2,001.01	2,745.75	61,171.00	9,336.65	13,498.70	7,420.00	1,628.37	8,799.93	7,423.81
28367	Compressed Arkonor	28367	23,100.00	365,916.18	419,792.31	214,000.77	65,334.77	419,792.25	419,792.31	57,843.00	485,253.35	560,000.00	443,471.92	27,550.67	474,999.82	443,695.00
28385	Compressed Crimson Arkonor	28385	10,890.00	432,566.13	452,301.33	400,000.00	19,083.63	412,893.30	452,301.33	12,459.00	515,012.35	598,555.56	474,996.63	35,021.52	538,612.56	474,996.64
28387	Compressed Prime Arkonor	28387	26,490.00	457,517.89	460,231.27	450,001.07	3,976.98	460,229.55	460,231.27	2,916.00	545,457.75	750,000.00	524,999.93	100,005.72	534,999.91	524,999.94
28388	Compressed Bistot	28388	47,230.00	369,173.54	438,051.20	250,000.00	60,298.65	438,027.51	438,051.06	82,180.00	548,262.25	665,000.00	487,998.91	47,908.96	511,996.87	493,325.73
28389	Compressed Monoclinic Bistot	28389	11,900.00	223,768.89	506,000.01	57,199.99	211,425.49	66,809.00	506,000.01	1,584.00	595,890.52	618,998.00	569,999.99	18,044.93	600,000.00	571,298.23
